shoe_name,brand,model,catalog_id,size,data_reliability_warning,is_duplicate_catalog_data,duplicate_of_shoe,analysis_period_days,data_date_range_start,data_date_range_end,sales_count_display,sales_count_raw,hit_api_limit,sales_velocity_display,sales_velocity_raw,velocity_is_minimum,consigned_sales_this_size,consigned_percentage_this_size,total_sales_all_sizes,total_active_sizes,avg_sale_price_this_size,price_based_on_recent_only,min_sale_price_this_size,max_sale_price_this_size,price_range_this_size,search_terms_used,error_message,analysis_timestamp
HQ8708 CAMPUS 00s (MENS),adidas,,campus-00s-black-white-gum-hq8708,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,JI1984 CAMPUS 00s (WOMENS),831,2023-04-15T14:31:28.766Z,2025-07-25T01:06:05.727Z,≥200,200,True,≥0.905,0.905,True,43,21.5,2354,12,66.79,True,52.0,98.0,46.0,Campus 00s; HQ8708 CAMPUS 00s (MENS); Adidas Campus 00s; HQ8708 CAMPUS; 00s; 00s (MENS),,2025-07-25T01:54:18.511921
HQ8708 CAMPUS 00s (MENS),adidas,,campus-00s-black-white-gum-hq8708,10.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,JI1984 CAMPUS 00s (WOMENS),831,2023-04-15T14:31:28.766Z,2025-07-25T01:06:05.727Z,≥200,200,True,≥1.342,1.342,True,46,23.0,2354,12,64.38,True,40.0,99.0,59.0,Campus 00s; HQ8708 CAMPUS 00s (MENS); Adidas Campus 00s; HQ8708 CAMPUS; 00s; 00s (MENS),,2025-07-25T01:54:18.511921
HQ8708 CAMPUS 00s (MENS),adidas,,campus-00s-black-white-gum-hq8708,11,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,JI1984 CAMPUS 00s (WOMENS),831,2023-04-15T14:31:28.766Z,2025-07-25T01:06:05.727Z,≥200,200,True,≥0.697,0.697,True,48,24.0,2354,12,66.52,True,43.0,130.0,87.0,Campus 00s; HQ8708 CAMPUS 00s (MENS); Adidas Campus 00s; HQ8708 CAMPUS; 00s; 00s (MENS),,2025-07-25T01:54:18.511921
HQ8708 CAMPUS 00s (MENS),adidas,,campus-00s-black-white-gum-hq8708,11.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,JI1984 CAMPUS 00s (WOMENS),831,2023-04-15T14:31:28.766Z,2025-07-25T01:06:05.727Z,≥200,200,True,≥1.242,1.242,True,76,38.0,2354,12,54.05,True,46.0,58.0,12.0,Campus 00s; HQ8708 CAMPUS 00s (MENS); Adidas Campus 00s; HQ8708 CAMPUS; 00s; 00s (MENS),,2025-07-25T01:54:18.511921
HQ8708 CAMPUS 00s (MENS),adidas,,campus-00s-black-white-gum-hq8708,12,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,JI1984 CAMPUS 00s (WOMENS),831,2023-04-15T14:31:28.766Z,2025-07-25T01:06:05.727Z,≥200,200,True,≥0.482,0.482,True,35,17.5,2354,12,76.45,True,51.0,157.0,106.0,Campus 00s; HQ8708 CAMPUS 00s (MENS); Adidas Campus 00s; HQ8708 CAMPUS; 00s; 00s (MENS),,2025-07-25T01:54:18.511921
HQ8708 CAMPUS 00s (MENS),adidas,,campus-00s-black-white-gum-hq8708,12.5,Duplicate catalog data,True,JI1984 CAMPUS 00s (WOMENS),831,2023-04-15T14:31:28.766Z,2025-07-25T01:06:05.727Z,154,154,False,0.188,0.188,False,45,29.2,2354,12,75.46,False,40.0,143.0,103.0,Campus 00s; HQ8708 CAMPUS 00s (MENS); Adidas Campus 00s; HQ8708 CAMPUS; 00s; 00s (MENS),,2025-07-25T01:54:18.511921
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,7,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,38,38,False,0.106,0.106,False,0,0.0,282,12,149.5,False,77.0,437.0,360.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,7.5,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,55,55,False,0.159,0.159,False,3,5.5,282,12,123.03,False,79.0,198.0,119.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,8,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,45,45,False,0.139,0.139,False,0,0.0,282,12,87.73,False,34.0,165.0,131.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,8.5,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,32,32,False,0.094,0.094,False,8,25.0,282,12,93.9,False,34.0,177.0,143.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,9,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,28,28,False,0.088,0.088,False,4,14.3,282,12,87.57,False,47.0,119.0,72.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,9.5,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,28,28,False,0.099,0.099,False,4,14.3,282,12,87.57,False,34.0,149.0,115.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,10,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,14,14,False,0.058,0.058,False,2,14.3,282,12,82.78,False,47.0,101.0,54.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,10.5,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,13,13,False,0.046,0.046,False,4,30.8,282,12,91.07,False,34.0,114.0,80.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,11,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,7,7,False,0.041,0.041,False,0,0.0,282,12,93.57,False,75.0,107.0,32.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,11.5,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,9,9,False,0.031,0.031,False,3,33.3,282,12,99.44,False,78.0,109.0,31.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,12,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,11,11,False,0.056,0.056,False,0,0.0,282,12,76.36,False,47.0,98.0,51.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IE1377 SAMBA XLG (MENS),adidas,,samba-xlg-magic-beige-ji0473,12.5,Data appears complete,False,,357,2024-08-01T13:06:57.359Z,2025-07-25T01:01:38.245Z,2,2,False,0.077,0.077,False,0,0.0,282,12,78.5,False,47.0,110.0,63.0,Samba XLG; Samba OG; IE1377 SAMBA XLG (MENS); IE1377 SAMBA XLG; (MENS); Adidas Samba,,2025-07-25T01:54:21.333971
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,7,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,49,49,False,0.107,0.107,False,7,14.3,205,12,113.18,False,66.0,149.0,83.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,7.5,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,36,36,False,0.081,0.081,False,9,25.0,205,12,107.47,False,66.0,140.0,74.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,8,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,31,31,False,0.072,0.072,False,9,29.0,205,12,99.54,False,74.0,118.0,44.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,8.5,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,19,19,False,0.047,0.047,False,5,26.3,205,12,95.36,False,66.0,120.0,54.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,9,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,21,21,False,0.1,0.1,False,4,19.0,205,12,81.95,False,60.0,113.0,53.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,9.5,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,12,12,False,0.026,0.026,False,5,41.7,205,12,67.25,False,30.0,97.0,67.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,10,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,9,9,False,0.025,0.025,False,1,11.1,205,12,83.44,False,69.0,100.0,31.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,10.5,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,9,9,False,0.02,0.02,False,2,22.2,205,12,92.0,False,60.0,155.0,95.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,11,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,6,6,False,0.016,0.016,False,0,0.0,205,12,82.33,False,57.0,112.0,55.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,11.5,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,7,7,False,0.018,0.018,False,0,0.0,205,12,75.85,False,30.0,115.0,85.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,12,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,5,5,False,0.018,0.018,False,1,20.0,205,12,101.4,False,69.0,135.0,66.0,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
IG6191 HANDBALL SPEZIAL (MENS),adidas,,handball-spezial-preloved-red-gum-ig6191,12.5,Data appears complete,False,,492,2024-03-02T18:52:03.205Z,2025-07-08T07:00:47.502Z,1,1,False,1.0,1.0,False,0,0.0,205,12,123.0,False,123.0,123.0,,IG6191 HANDBALL SPEZIAL (MENS); IG6191 HANDBALL SPEZIAL; Adidas Handball Spezial; (MENS); Handball Spezial,,2025-07-25T01:54:24.210579
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,3.5,Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,3,3,False,0.167,0.167,False,0,0.0,1403,8,144.0,False,102.0,176.0,74.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,4,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥1.639,1.639,True,35,17.5,1403,8,153.77,True,134.0,250.0,116.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,4.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.128,2.128,True,59,29.5,1403,8,150.17,True,78.0,225.0,147.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.02,2.02,True,57,28.5,1403,8,164.58,True,120.0,230.0,110.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,5.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.632,2.632,True,48,24.0,1403,8,157.07,True,120.0,240.0,120.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,6,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.532,2.532,True,47,23.5,1403,8,158.98,True,122.0,235.0,113.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,6.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.597,2.597,True,64,32.0,1403,8,166.08,True,123.0,245.0,122.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
GC9060VD RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,7,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥3.077,3.077,True,54,27.0,1403,8,152.86,True,126.0,225.0,99.0,9060; (GS); GC9060VD RUNNING SHOES 9060; New Balance 9060; GC9060VD RUNNING SHOES 9060 (GS),,2025-07-25T01:54:26.400814
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,7,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥3.077,3.077,True,54,27.0,2268,12,152.86,True,126.0,225.0,99.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,7.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥2.778,2.778,True,51,25.5,2268,12,164.08,True,111.0,260.0,149.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,8,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥3.774,3.774,True,44,22.0,2268,12,159.41,True,111.0,215.0,104.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,8.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥4.082,4.082,True,54,27.0,2268,12,152.73,True,117.0,214.0,97.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,9,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥5.405,5.405,True,50,25.0,2268,12,153.0,True,127.0,217.0,90.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,9.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥6.897,6.897,True,48,24.0,2268,12,155.19,True,133.0,196.0,63.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥4.651,4.651,True,45,22.5,2268,12,154.14,True,79.0,273.0,194.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,10.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥4.545,4.545,True,39,19.5,2268,12,164.14,True,95.0,274.0,179.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,11,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥3.922,3.922,True,44,22.0,2268,12,167.11,True,122.0,235.0,113.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,11.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥2.041,2.041,True,32,16.0,2268,12,198.75,True,159.0,387.0,228.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,12,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥2.299,2.299,True,36,18.0,2268,12,200.04,True,94.0,318.0,224.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
U9060GEA RUNNING SHOES 9060 (Men's),New Balance,,9060-black-grey-u9060zge,12.5,Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,68,68,False,0.384,0.384,False,1,1.5,2268,12,239.77,False,188.0,410.0,222.0,9060; New Balance 9060; (Men's); U9060GEA RUNNING SHOES 9060; U9060GEA RUNNING SHOES 9060 (Men's),,2025-07-25T01:54:29.410495
GC9060GY RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,3.5,Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,3,3,False,0.167,0.167,False,0,0.0,1403,8,144.0,False,102.0,176.0,74.0,9060; (GS); New Balance 9060; GC9060GY RUNNING SHOES 9060; GC9060GY RUNNING SHOES 9060 (GS),,2025-07-25T01:54:31.717321
GC9060GY RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,4,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥1.639,1.639,True,35,17.5,1403,8,153.77,True,134.0,250.0,116.0,9060; (GS); New Balance 9060; GC9060GY RUNNING SHOES 9060; GC9060GY RUNNING SHOES 9060 (GS),,2025-07-25T01:54:31.717321
GC9060GY RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,4.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.128,2.128,True,59,29.5,1403,8,150.17,True,78.0,225.0,147.0,9060; (GS); New Balance 9060; GC9060GY RUNNING SHOES 9060; GC9060GY RUNNING SHOES 9060 (GS),,2025-07-25T01:54:31.717321
GC9060GY RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.02,2.02,True,57,28.5,1403,8,164.58,True,120.0,230.0,110.0,9060; (GS); New Balance 9060; GC9060GY RUNNING SHOES 9060; GC9060GY RUNNING SHOES 9060 (GS),,2025-07-25T01:54:31.717321
GC9060GY RUNNING SHOES 9060 (GS),New Balance,,9060-black-grey-u9060zge,5.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),122,2025-03-24T05:49:56.405Z,2025-07-25T01:16:33.635Z,≥200,200,True,≥2.632,2.632,True,48,24.0,1403,8,157.07,True,120.0,240.0,120.0,9060; (GS); New Balance 9060; GC9060GY RUNNING SHOES 9060; GC9060GY RUNNING SHOES 9060 (GS),,2025-07-25T01:54:31.717321
